Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,References,Observations,Vouchers,T&E,State Status,GRank,SRank
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,156932,502353.0,Active,Eriastrum pluriflorum,many-flowered eriastrum,Eriastrum pluriflorum var. pluriflorum,Accepted,No,Approved,Present,Native,Rare,,1.0,,8.0,,,G3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,139774,31071.0,Active,Eriastrum sparsiflorum,few-flowered eriastrum,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,1.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,139812,31105.0,Active,Gilia campanulata,bellshape gilia,,Accepted,No,Approved,Probably Present,Native,,,1.0,,,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,139813,31106.0,Active,Gilia capillaris,smooth-leaved gilia,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,10.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,139816,31109.0,Active,Gilia capitata ssp. abrotanifolia,blue field gilia,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,9.0,,,G5TNR,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,139851,31140.0,Active,Gilia leptalea,Bridges' gilia,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,5.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,201324,524106.0,Active,Gilia tricolor ssp. diffusa,bird's eyes,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,3.0,,,G5TNR,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,126964,31185.0,Active,Gilia tricolor ssp. tricolor,bird's eyes,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,2.0,,,G5TNR,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,202831,524176.0,Active,Ipomopsis aggregata ssp. formosissima,scarlet gilia,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G5T4T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127549,31233.0,Active,Leptodactylon pungens,granite gilia,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,15.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127560,31243.0,Active,Linanthus bicolor,true babystars,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,4.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127617,31295.0,Active,Linanthus ciliatus,whisker brush,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,43.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127625,31301.0,Active,Linanthus dichotomus,evening snow,,Accepted,No,Approved,Present,Native,Rare,,1.0,,5.0,,,GNR,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127565,31248.0,Active,Linanthus filipes,thread linanthus,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127572,31254.0,Active,Linanthus harknessii,Harkness' flaxflower,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127583,31264.0,Active,Linanthus montanus,mustang clover,,Accepted,No,Approved,Present,Native,Common,,1.0,,16.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127585,31266.0,Active,Linanthus nuttallii,Nuttall's linanthus,Leptodactylon nuttallii,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,4.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127590,31270.0,Active,Linanthus oblanceolatus,Sierra Nevada linanthus,,Accepted,No,Approved,Present,Native,Rare,,1.0,,19.0,,,G4,CA: S4
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,161627,503470.0,Active,Linanthus pachyphyllus,Sierra linanthus,,Accepted,No,Approved,Present,Native,Rare,,1.0,,13.0,,,G2G3,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127651,31325.0,Active,Navarretia breweri,Brewer's navarretia,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127638,31313.0,Active,Navarretia divaricata,mountain navarretia,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,7.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,127644,31319.0,Active,Navarretia pubescens,downy navarretia,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,6.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,137207,30913.0,Active,Phlox austromontana,mountain phlox,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,161713,504314.0,Active,Phlox condensata,dwarf phlox,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,2.0,,,G3G5,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,137226,30930.0,Active,Phlox diffusa,spreading phlox,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,19.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,137229,30933.0,Active,Phlox dispersa,High Sierra phlox,Phlox douglasii ssp. rigida,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,13.0,,,G4,CA: S3
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,161717,504316.0,Active,Phlox gracilis,slender phlox,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,6.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,138883,30987.0,Active,Phlox speciosa ssp. occidentalis,showy phlox,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G5TNR,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,164279,504480.0,Active,Polemonium californicum,low polemonium,,Accepted,No,Approved,Probably Present,Native,,,1.0,,,,,G4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,164285,504483.0,Active,Polemonium eximium,sky pilot,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,21.0,,,G3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Primulaceae,121724,24043.0,Active,Anagallis arvensis,scarlet pimpernel,,Accepted,No,Approved,Present,Non-native,Rare,,1.0,,3.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Primulaceae,92951,182012.0,Active,Androsace septentrionalis ssp. subumbellata,western androsace,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,5.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Primulaceae,121083,23949.0,Active,Dodecatheon alpinum,alpine shooting star,,Accepted,No,Approved,Present,Native,Common,,1.0,,13.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Primulaceae,121098,23962.0,Active,Dodecatheon hendersonii,sailor caps,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,5.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Primulaceae,121102,23966.0,Active,Dodecatheon jeffreyi,Sierra shooting star,,Accepted,No,Approved,Present,Native,Common,,1.0,,26.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Primulaceae,121109,23972.0,Active,Dodecatheon redolens,mountaineer shooting star,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,16.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Primulaceae,121110,23973.0,Active,Dodecatheon subalpinum,subalpine shooting star,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,4.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Primulaceae,121714,24034.0,Active,Primula suffrutescens,Sierra primrose,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,29.0,,,G3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,121453,25440.0,Active,Astragalus bolanderi,Bolander's locoweed,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,11.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,121489,25473.0,Active,Astragalus congdonii,Congdon's rattleweed,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,5.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,121513,25495.0,Active,Astragalus didymocarpus,two-seeded milkvetch,,Accepted,No,Approved,Probably Present,Native,,,1.0,,,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,122077,25520.0,Active,Astragalus gambelianus,Gambel's dwarf locoweed,,Accepted,No,Approved,Present,Native,Rare,,1.0,,4.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,208938,526903.0,Active,Astragalus kentrophyta var. danaus,Sweetwater Mountains milkvetch,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,8.0,,,G5T3,CA: S4
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,123025,25653.0,Active,Astragalus ravenii,Raven's milkvetch,,Accepted,No,Approved,Present,Native,Rare,,1.0,,4.0,,,G2,CA: S2
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,123833,25783.0,Active,Cercis occidentalis,western redbud,,Accepted,No,Approved,Present,Native,Common,,1.0,,9.0,,,GNR,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,157412,502738.0,Active,Genista monspessulana,French broom,,Accepted,No,Approved,Present,Non-native,Rare,Management Priority,1.0,,2.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,291956,566443.0,Active,Lathyrus jepsonii var. californicus,California pea,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,123914,25856.0,Active,Lathyrus latifolius,perennial sweet pea,,Accepted,No,Approved,Present,Non-native,Rare,Management Priority,1.0,,1.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,124610,25880.0,Active,Lathyrus sulphureus,snub pea,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,11.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,128217,26367.0,Active,Lotus argophyllus var. argophyllus,silver lotus,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,211380,528919.0,Active,Lotus crassifolius var. crassifolius,broad-leaved lotus,,Accepted,No,Approved,Present,Native,Common,,1.0,,17.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,128237,26385.0,Active,Lotus humistratus,foothill deervetch,,Accepted,No,Approved,Present,Native,Rare,,1.0,,3.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,128243,26390.0,Active,Lotus micranthus,small-flowered lotus,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,3.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,211404,528930.0,Active,Lotus nevadensis var. nevadensis,Sierra Nevada lotus,,Accepted,No,Approved,Present,Native,Common,,1.0,,16.0,,,G5T4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,211406,528931.0,Active,Lotus oblongifolius var. cupreus,copper-flowered bird's foot trefoil,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,5.0,,,G5T2,CA: S2
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,211408,528932.0,Active,Lotus oblongifolius var. oblongifolius,narrow-leaved lotus,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,14.0,,,G5T5?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,211410,528933.0,Active,Lotus procumbens var. jepsonii,silky California broom,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,2.0,,,G3?T1T2,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,128258,26403.0,Active,Lotus scoparius,California broom,,Accepted,No,Approved,Present,Native,Common,,1.0,,12.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,211422,528939.0,Active,Lotus stipularis var. ottleyi,Ottley's bird's-foot trefoil,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G5T4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,211425,528940.0,Active,Lotus stipularis var. stipularis,balsam bird's-foot trefoil,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,3.0,,,G5T3T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,128260,26405.0,Active,Lotus strigosus,strigose bord's-foot trefoil,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,10.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,162378,503563.0,Active,Lotus wrangelianus,Chile lotus,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,3.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,124664,25929.0,Active,Lupinus albicaulis,sicklekeel lupine,Lupinus formosus,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,8.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,211448,528951.0,Active,Lupinus albifrons var. albifrons,silver lupine,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,8.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,124671,25935.0,Active,Lupinus andersonii,Anderson's lupine,Lupinus andersonii var. mariposanus,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,124704,25965.0,Active,Lupinus benthamii,spider lupine,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,124705,25966.0,Active,Lupinus bicolor,miniature lupine,,Accepted,No,Approved,Present,Native,Common,,1.0,,13.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,212854,528963.0,Active,Lupinus breweri var. breweri,Brewer's lupine,,Accepted,No,Approved,Present,Native,Common,,1.0,,1.0,,,G5T4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,212856,528964.0,Active,Lupinus breweri var. bryoides,Brewer's lupine,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,8.0,,,G5T3T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,212858,528965.0,Active,Lupinus breweri var. grandiflorus,Brewer's lupine,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,3.0,,,G5T3T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,162964,503579.0,Active,Lupinus covillei,Covill's lupine,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,13.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,125565,26018.0,Active,Lupinus fulcratus,greenstipule lupine,,Accepted,No,Approved,Present,Native,Common,,1.0,,8.0,,,G3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,125570,26022.0,Active,Lupinus grayi,Gray's lupine,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,11.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,233249,537087.0,Active,Lupinus latifolius var. columbianus,broad-leaved lupine,Lupinus rivularis,Accepted,No,Approved,Present,Native,Common,,1.0,,15.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,233964,537108.0,Active,Lupinus lepidus var. confertus,dwarf lupine,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,4.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,233966,537109.0,Active,Lupinus lepidus var. culbertsonii,Hockett Meadows lupine,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,12.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,233971,537111.0,Active,Lupinus lepidus var. lobbii,dwarf lupine,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,7.0,,,G5TNR,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,233975,537113.0,Active,Lupinus lepidus var. ramosus,dwarf lupine,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,29.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,233977,537114.0,Active,Lupinus lepidus var. sellulus,dwarf lupine,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,2.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,125623,26070.0,Active,Lupinus nanus,sky lupine,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,228309,537157.0,Active,Lupinus polyphyllus var. burkei,large-leaved lupine,Lupinus polyphyllus var. polyphyllus,Accepted,No,Approved,Present,Native,Common,,1.0,,17.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,212940,529003.0,Active,Lupinus pratensis var. pratensis,meadow lupine,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G3?T3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,126487,26126.0,Active,Lupinus stiversii,harlequin lupine,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,10.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,158887,503721.0,Active,Medicago lupulina,black medick,,Accepted,No,Approved,Present,Non-native,Rare,,1.0,,2.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,158895,503725.0,Active,Medicago polymorpha,California burclover,,Accepted,No,Approved,Present,Non-native,Common,,1.0,,6.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,94869,183623.0,Active,Medicago sativa,alfalfa,,Accepted,No,Approved,Present,Non-native,Rare,Management Priority,1.0,,1.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,184908,516979.0,Active,Melilotus albus,yellow sweetclover,,Accepted,No,Approved,Present,Non-native,Rare,Management Priority,1.0,,1.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,159620,503741.0,Active,Melilotus indicus,sourclover,,Accepted,No,Approved,Present,Non-native,Rare,Management Priority,1.0,,1.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,126514,26150.0,Active,Melilotus officinalis,yellow sweetclover,,Accepted,No,Approved,Present,Non-native,Rare,Management Priority,1.0,,1.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,126545,26179.0,Active,Oxytropis parryi,Parry's oxytrope,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G5,CA: S4
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,123755,26967.0,Active,Spartium junceum,Spanish broom,,Accepted,No,Approved,Present,Non-native,Rare,Management Priority,1.0,,1.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,161145,-503000.0,Active,Trifolium albopurpureum var. albopurpureum,rancheria clover,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,4.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,127269,26230.0,Active,Trifolium breweri,forest clover,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,127270,26231.0,Active,Trifolium campestre,hop clover,,Accepted,No,Approved,Present,Non-native,Uncommon,,1.0,,1.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,127273,26234.0,Active,Trifolium ciliolatum,tree clover,,Accepted,No,Approved,Present,Native,Common,,1.0,,6.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,127274,26235.0,Active,Trifolium cyathiferum,bowl clover,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Fabales,Fabaceae,126575,26205.0,Active,Trifolium dubium,little hop clover,,Accepted,No,Approved,Present,Non-native,Rare,,1.0,,4.0,,,GNR,CA: SNA
