Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Lycaenidae,584053,-705428,Inactive,Lycaena rubidus,ruddy copper,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Lycaenidae,583958,-705383,Inactive,Satyrium acadica,Acadian hairstreak,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Nymphalidae,158361,-503298,Inactive,Cercyonis pegala,common wood-nymph,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Nymphalidae,19376,117273,Active,Danaus plexippus,"Monarch, monarch butterfly",,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,C,,,G4,NE: S2
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Nymphalidae,98672,188597,Active,Nymphalis antiopa,mourning cloak,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Nymphalidae,98669,188594,Active,Nymphalis milberti,Milbert's tortoiseshell,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Nymphalidae,98658,188584,Active,Phyciodes tharos,pearl crescent,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G4G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Nymphalidae,581849,-704808,Inactive,Speyeria edwardsii,Edwards' fritillary,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Nymphalidae,581843,-704805,Inactive,Speyeria idalia,regal fritillary,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,UR,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Nymphalidae,98674,188599,Active,Vanessa atalanta,"red admiral, Red Admiral",,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Nymphalidae,98678,188601,Active,Vanessa cardui,"painted lady, Painted Lady",,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G4G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Papilionidae,701065,-758656,Inactive,Papilio multicaudata,two-tailed swallowtail,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Pieridae,98596,188528,Active,Colias eurytheme,orange sulphur,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G4G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Pieridae,98597,188529,Active,Colias philodice,"clouded sulphur, Clouded Sulphur",,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Pieridae,98611,188541,Active,Pieris rapae,cabbage white,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Insect,11,Lepidoptera,Pieridae,584092,-704469,Inactive,Pontia protodice,checkered white,,Accepted,No,Approved,Present,,Unknown,,,,,,1,,,,,,,G4,NE: S4
,AGFO,Agate Fossil Beds National Monument,Insect,11,Megaloptera,Sialidae,12388,115002,Active,Sialis,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Megaloptera,Sialidae,12398,115011,Active,Sialis velata,,,Undecided,No,In Review,Present,,Unknown,,Unknown,,,,1,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Aeshnidae,2239,101597,Active,Anax,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Aeshnidae,3365,101645,Active,Boyeria,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Calopterygidae,5024,102052,Active,Calopteryx,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Calopterygidae,5028,102056,Active,Calopteryx aequabilis,River Jewelwing,,Undecided,No,In Review,,,,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Calopterygidae,5027,102055,Active,Calopteryx maculata,"ebony jewelwing, Ebony Jewelwing",,Undecided,No,In Review,,,,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Calopterygidae,5019,102048,Active,Hetaerina,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Calopterygidae,5022,102050,Active,Hetaerina americana,American Rubyspot,,Undecided,No,In Review,,,,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Coenagrionidae,5790,102139,Active,Argia,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Coenagrionidae,5808,102155,Active,Coenagrion,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Coenagrionidae,5051,102077,Active,Coenagrionidae,"narrow-winged damselflies, Pond damsels, Pond Damsels",,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Coenagrionidae,5080,102102,Active,Enallagma,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Coenagrionidae,5052,102078,Active,Ischnura,,,Undecided,No,In Review,,,,,,,,,1,,,,E,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Odonata,Gomphidae,3472,101741,Active,Ophiogomphus severus,Pale Snaketail,,Undecided,No,In Review,,,,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Insect,11,Orthoptera,Acrididae,5879,102219,Active,Melanoplus spretus,"Rocky mountain Grasshopper, Rocky Mountain Locust",,Undecided,No,In Review,Not In Park,Historical,,,,,,,1,,,,,,,GX,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Plecoptera,Perlodidae,2049,102995,Active,Isoperla,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Plecoptera,Perlodidae,2082,103023,Active,Isoperla marlynia,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Insect,11,Plecoptera,Perlodidae,2106,103045,Active,Isoperla quinquepunctata,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Insect,11,Plecoptera,Perlodidae,2048,102994,Active,Perlodidae,perlodid stoneflies,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Plecoptera,Taeniopterygidae,77,102788,Active,Taeniopterygidae,winter stoneflies,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Plecoptera,Taeniopterygidae,78,102789,Active,Taeniopteryx,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Plecoptera,Taeniopterygidae,81,102791,Active,Taeniopteryx burksi,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydropsychidae,17306,115570,Active,Ceratopsyche,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydropsychidae,748746,-9792839,Active,Ceratopsyche morosa gr.,,,Undecided,No,In Review,Present,,Unknown,,Unknown,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydropsychidae,363993,599460,Active,Ceratopsyche piatrix,,,Undecided,No,In Review,Present,,Unknown,,Unknown,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydropsychidae,15384,115408,Active,Cheumatopsyche,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydropsychidae,15404,115426,Active,Cheumatopsyche pettiti,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydropsychidae,16372,115453,Active,Hydropsyche,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydropsychidae,17314,115578,Active,Hydropsyche bronta,,,Undecided,No,In Review,,,,,,,,,2,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydropsychidae,15372,115398,Active,Hydropsychidae,net-spinning caddisflies,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydroptilidae,17385,115641,Active,Hydroptila,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydroptilidae,18002,115714,Active,Ochrotrichia,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Hydroptilidae,19724,115817,Active,Stactobiella,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Leptoceridae,14129,116651,Active,Nectopsyche,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Limnephilidae,19987,115933,Active,Limnephilidae,northern caddisflies,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Phryganeidae,19781,115869,Active,Ptilostomis semifasciata,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Polycentropodidae,15345,115373,Active,Cernotina,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Polycentropodidae,18508,117095,Active,Neureclipsis,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Polycentropodidae,17513,117043,Active,Polycentropodidae,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Insect,11,Trichoptera,Polycentropodidae,17514,117044,Active,Polycentropus,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,,,561143,69290,Active,Hirudinea,leeches,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,,,350627,59490,Active,Nematoda,nematodes,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,,,452636,64183,Active,Nematomorpha,"gordian worms, hair worms, horsehair worms, nematomorphans",,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,,,539292,68422,Active,Oligochaeta,"angleworms, earthworms, night crawlers, oligochaetes",,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,Collembola,,754713,99237,Active,Collembola,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,Hirudinida,Glossiphoniidae,561715,69381,Active,Glossiphonia complanata,,,Undecided,No,In Review,Present,,Unknown,,Unknown,,,,1,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,Hirudinida,Glossiphoniidae,558290,69357,Active,Glossiphoniidae,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,Tricladida,Dugesiidae,246576,54503,Active,Dugesia,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,Tricladida,Planariidae,246555,54502,Active,Planariidae,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Other Non-vertebrates,12,Tubificida,Naididae,551085,68854,Active,Naididae,aquatic oligochaete worm,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,,,176549,-512335,Active,Intralichen christiansenii,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Acarosporales,Acarosporaceae,96605,189593,Active,Acarospora americana,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Acarosporales,Acarosporaceae,96674,189655,Active,Acarospora stapfiana,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Acarosporales,Acarosporaceae,96675,189656,Active,Acarospora strigata,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G4G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Acarosporales,Acarosporaceae,96697,189676,Active,Polysporina simplex,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5?,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Acarosporales,Acarosporaceae,172151,-510836,Active,Sarcogyne regularis,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Arthoniales,Arthoniaceae,167370,-506270,Active,Arthonia intexta,dot lichen,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Candelariales,Candelariaceae,101020,190234,Active,Candelariella aurella,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Candelariales,Candelariaceae,101023,190237,Active,Candelariella deflexa,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Candelariales,Candelariaceae,101030,190243,Active,Candelariella rosulans,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G3G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Candelariales,Candelariaceae,101033,190246,Active,Candelariella subdeflexa,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Cladoniaceae,99268,189956,Active,Cladonia pyxidata,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Hymeneliaceae,97407,189715,Active,Aspicilia contorta,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Hymeneliaceae,172900,-508969,Active,Lobothallia alphoplaca,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Lecanoraceae,175843,-512318,Active,Lecanora albellula,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Lecanoraceae,102039,190318,Active,Lecanora argopholis,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Lecanoraceae,102083,190358,Active,Lecanora dispersa,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Lecanoraceae,102097,190370,Active,Lecanora garovaglii,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Lecanoraceae,102138,190407,Active,Lecanora muralis,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Lecanoraceae,102959,190431,Active,Lecanora piniperda,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Lecanoraceae,102971,190442,Active,Lecanora rupicola,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Lecanoraceae,103025,190491,Active,Lecidella stigmatea,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Parmeliaceae,748728,-9792821,Active,Parmelia lavicola,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Parmeliaceae,748736,-9792829,Active,Parmelia somloensis,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Parmeliaceae,104500,190741,Active,Rhizoplaca chrysoleuca,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Parmeliaceae,104504,190745,Active,Rhizoplaca melanophthalma,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Parmeliaceae,176174,-510703,Active,Rhizoplaca subdiscrepans,rimmed navel lichen,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G4G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Parmeliaceae,178443,-511631,Active,Xanthoparmelia chlorochroa,,,Undecided,No,In Review,Present,,,,,,,,,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Parmeliaceae,178474,-511646,Active,Xanthoparmelia lavicola,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G4G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Parmeliaceae,178525,-511670,Active,Xanthoparmelia somloensis,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Psoraceae,176981,-510387,Active,Psora cerebriformis,cerebral fishscale lichen,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G4G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Psoraceae,176985,-510389,Active,Psora decipiens,fishscale lichen,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecanorales,Psoraceae,171265,-510411,Active,Psora tuckermanii,Tuckerman's fishscale lichen,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lecideales,Lecideaceae,163250,-504386,Active,Lecidea tessellata,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lichinales,Lichinaceae,172842,-508941,Active,Lichinella nigritella,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G4G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Lichinales,Peltulaceae,178719,-509924,Active,Peltula patellata,felt lichen,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G3G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Peltigerales,Collemataceae,99052,191371,Active,Collema tenax,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Rhizocarpales,Catillariaceae,173599,-511305,Active,Toninia sedifolia,bruised lichen,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Rhizocarpales,Catillariaceae,101002,190218,Active,Toninia tristis,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G3G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,169624,-507553,Active,Diplotomma venustum,diplotomma lichen,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,171508,-510016,Active,Phaeophyscia chloantha,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,171512,-510018,Active,Phaeophyscia melanchra,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,97001,191080,Active,Physcia adscendens,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,39993,14026,Active,Physcia dubia,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,97039,191114,Active,Physciella chloantha,,,Undecided,No,In Review,Present,,,,,,,,,,,,,,,G5?,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,97040,191115,Active,Physciella melanchra,,,Undecided,No,In Review,Present,,,,,,,,,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,97058,191131,Active,Rinodina archaea,,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,G4G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,97062,191135,Active,Rinodina bischoffii,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G4G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Physciaceae,748742,-9792835,Active,Rinodina terrestris,,,Undecided,No,In Review,Present,,,,,,,,,,,,,,,G2G4,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Teloschistaceae,180062,-512601,Active,Caloplaca atroalba,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Teloschistaceae,100821,191663,Active,Caloplaca citrina,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Teloschistaceae,100825,191667,Active,Caloplaca decipiens,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Teloschistaceae,169800,-506794,Active,Caloplaca flavovirescens,orange lichen,,Undecided,No,In Review,Present,,,,Rare,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Teloschistaceae,101643,191692,Active,Caloplaca holocarpa,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Teloschistaceae,101680,191725,Active,Caloplaca saxicola,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Fungi,13,Teloschistales,Teloschistaceae,101704,191747,Active,Caloplaca trachyphylla,,,Undecided,No,In Review,Present,,,,,,,,1,,,,,,,,
